Site_Summary_ID,Testing Laboratory,Site_Summary_Case,Epizoo,State,County,Site_Summary_Site,Secondary Site Name,Site_Summary_WNS Case Definition,Lat_case,Long_case,GRTS_ID,County Centroid Lat/Long,Site_Summary_DateColl,Site_Summary_DateSub,FinalDate,Site Use,Site Ownership,Site Access,Site Classification,Survey Class,Survey Season,Sample_Results_ID,Sample_Results_Case,SampleID,Sample_Results_Site,Specimen_Type,Species,Additional Sample from Same Bat,On Site Location,Status,Sample_Results_DateColl,Sample_Results_DateSub,WNS Individual Definition,Histo SUM,Pd PCR Sum,Pd Culture SUM
57,NWHC,30250, ,MT,Lincoln,Libby Dam, ,Pd not detected,48.41334,-115.319801,49889,No,5/14/2021,5/19/2021,6/22/2021,Summer Roost,Public,Gated-all year,Bat box,Active,2020-21,868, , ,Libby Dam,Bat Swab,"Bat, Yuma", , ,Live,5/14/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
57,NWHC,30250, ,MT,Lincoln,Libby Dam, ,Pd not detected,48.41334,-115.319801,49889,No,5/14/2021,5/19/2021,6/22/2021,Summer Roost,Public,Gated-all year,Bat box,Active,2020-21,870, , ,Libby Dam,Bat Swab,"Bat, Yuma", , ,Live,5/14/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
57,NWHC,30250, ,MT,Lincoln,Libby Dam, ,Pd not detected,48.41334,-115.319801,49889,No,5/14/2021,5/19/2021,6/22/2021,Summer Roost,Public,Gated-all year,Bat box,Active,2020-21,872, , ,Libby Dam,Bat Swab,"Bat, Yuma", , ,Live,5/14/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
57,NWHC,30250, ,MT,Lincoln,Libby Dam, ,Pd not detected,48.41334,-115.319801,49889,No,5/14/2021,5/19/2021,6/22/2021,Summer Roost,Public,Gated-all year,Bat box,Active,2020-21,874, , ,Libby Dam,Bat Swab,"Bat, Yuma", , ,Live,5/14/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
57,NWHC,30250, ,MT,Lincoln,Libby Dam, ,Pd not detected,48.41334,-115.319801,49889,No,5/14/2021,5/19/2021,6/22/2021,Summer Roost,Public,Gated-all year,Bat box,Active,2020-21,875, , ,Libby Dam,Bat Swab,"Bat, Yuma", , ,Live,5/14/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
57,NWHC,30250, ,MT,Lincoln,Libby Dam, ,Pd not detected,48.41334,-115.319801,49889,No,5/14/2021,5/19/2021,6/22/2021,Summer Roost,Public,Gated-all year,Bat box,Active,2020-21,877, , ,Libby Dam,Bat Swab,"Bat, Yuma", , ,Live,5/14/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
57,NWHC,30250, ,MT,Lincoln,Libby Dam, ,Pd not detected,48.41334,-115.319801,49889,No,5/14/2021,5/19/2021,6/22/2021,Summer Roost,Public,Gated-all year,Bat box,Active,2020-21,878, , ,Libby Dam,Bat Swab,"Bat, Yuma", , ,Live,5/14/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
57,NWHC,30250, ,MT,Lincoln,Libby Dam, ,Pd not detected,48.41334,-115.319801,49889,No,5/14/2021,5/19/2021,6/22/2021,Summer Roost,Public,Gated-all year,Bat box,Active,2020-21,879, , ,Libby Dam,Bat Swab,"Bat, Yuma", , ,Live,5/14/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
57,NWHC,30250, ,MT,Lincoln,Libby Dam, ,Pd not detected,48.41334,-115.319801,49889,No,5/14/2021,5/19/2021,6/22/2021,Summer Roost,Public,Gated-all year,Bat box,Active,2020-21,880, , ,Libby Dam,Bat Swab,"Bat, Yuma", , ,Live,5/14/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
57,NWHC,30250, ,MT,Lincoln,Libby Dam, ,Pd not detected,48.41334,-115.319801,49889,No,5/14/2021,5/19/2021,6/22/2021,Summer Roost,Public,Gated-all year,Bat box,Active,2020-21,881, , ,Libby Dam,Bat Swab,"Bat, Yuma", , ,Live,5/14/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,882, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,884, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,885, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,886, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,887, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,888, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,889, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,890, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,891, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,892, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,893, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,894, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,895, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,896, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,897, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,899, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,901, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,902, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,905, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
58,NWHC,30251, ,MT,Lincoln,Young Bat Houses, ,Pd not detected,48.947352,-115.106888,52961,No,5/15/2021,5/19/2021,5/25/2021,Summer Roost,Private,NA,Bat box,Active,2020-21,906, , ,Young Bat Houses,Bat Swab,"Bat, Yuma", , ,Live,5/15/2021,5/19/2021,Pd not detected,NA,Not Detected,NA
79,NWHC,30329, ,MT,Carter,Box Elder Bridge, ,Pd present,45.687698,-104.369209,80510,No,6/7/2021,6/15/2021,7/1/2021,Summer Roost,Private,Open-all year,Bridge,Active,2020-21,1027, , ,Box Elder Bridge,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/7/2021,6/15/2021,Pd not detected,NA,Not Detected,NT
79,NWHC,30329, ,MT,Carter,Box Elder Bridge, ,Pd present,45.687698,-104.369209,80510,No,6/7/2021,6/15/2021,7/1/2021,Summer Roost,Private,Open-all year,Bridge,Active,2020-21,1030, , ,Box Elder Bridge,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/7/2021,6/15/2021,Pd not detected,NA,Not Detected,NT
79,NWHC,30329, ,MT,Carter,Box Elder Bridge, ,Pd present,45.687698,-104.369209,80510,No,6/7/2021,6/15/2021,7/1/2021,Summer Roost,Private,Open-all year,Bridge,Active,2020-21,1033, , ,Box Elder Bridge,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/7/2021,6/15/2021,Pd not detected,NA,Not Detected,NT
79,NWHC,30329, ,MT,Carter,Box Elder Bridge, ,Pd present,45.687698,-104.369209,80510,No,6/7/2021,6/15/2021,7/1/2021,Summer Roost,Private,Open-all year,Bridge,Active,2020-21,1035, , ,Box Elder Bridge,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/7/2021,6/15/2021,Pd not detected,NA,Not Detected,NT
79,NWHC,30329, ,MT,Carter,Box Elder Bridge, ,Pd present,45.687698,-104.369209,80510,No,6/7/2021,6/15/2021,7/1/2021,Summer Roost,Private,Open-all year,Bridge,Active,2020-21,1036, , ,Box Elder Bridge,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/7/2021,6/15/2021,Pd not detected,NA,Not Detected,NT
59,NWHC,30317, ,MT,Missoula,Davis Creek SW of Missoula, ,Pd not detected,46.714458,-113.97184,47313,No,5/17/2021,6/10/2021,7/7/2021,Landscape,Private,Gated-all year,Landscape,Active,2020-21,976, , ,Davis Creek SW of Missoula,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,5/17/2021,6/10/2021,Pd not detected,NA,Not Detected,NT
59,NWHC,30317, ,MT,Missoula,Davis Creek SW of Missoula, ,Pd not detected,46.714458,-113.97184,47313,No,5/17/2021,6/10/2021,7/7/2021,Landscape,Private,Gated-all year,Landscape,Active,2020-21,977, , ,Davis Creek SW of Missoula,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,5/17/2021,6/10/2021,Pd not detected,NA,Not Detected,NT
59,NWHC,30317, ,MT,Missoula,Davis Creek SW of Missoula, ,Pd not detected,46.714458,-113.97184,47313,No,5/17/2021,6/10/2021,7/7/2021,Landscape,Private,Gated-all year,Landscape,Active,2020-21,982, , ,Davis Creek SW of Missoula,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,5/17/2021,6/10/2021,Pd not detected,NA,Not Detected,NT
59,NWHC,30317, ,MT,Missoula,Davis Creek SW of Missoula, ,Pd not detected,46.714458,-113.97184,47313,No,5/17/2021,6/10/2021,7/7/2021,Landscape,Private,Gated-all year,Landscape,Active,2020-21,983, , ,Davis Creek SW of Missoula,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,5/17/2021,6/10/2021,Pd not detected,NA,Not Detected,NT
59,NWHC,30317, ,MT,Missoula,Davis Creek SW of Missoula, ,Pd not detected,46.714458,-113.97184,47313,No,5/17/2021,6/10/2021,7/7/2021,Landscape,Private,Gated-all year,Landscape,Active,2020-21,984, , ,Davis Creek SW of Missoula,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,5/17/2021,6/10/2021,Pd not detected,NA,Not Detected,NT
59,NWHC,30317, ,MT,Missoula,Davis Creek SW of Missoula, ,Pd not detected,46.714458,-113.97184,47313,No,5/17/2021,6/10/2021,7/7/2021,Landscape,Private,Gated-all year,Landscape,Active,2020-21,985, , ,Davis Creek SW of Missoula,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,5/17/2021,6/10/2021,Pd not detected,NA,Not Detected,NT
59,NWHC,30317, ,MT,Missoula,Davis Creek SW of Missoula, ,Pd not detected,46.714458,-113.97184,47313,No,5/17/2021,6/10/2021,7/7/2021,Landscape,Private,Gated-all year,Landscape,Active,2020-21,986, , ,Davis Creek SW of Missoula,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,5/17/2021,6/10/2021,Pd not detected,NA,Not Detected,NT
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1200, , ,Hay Creek,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NT
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1202, , ,Hay Creek,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NT
70,NWHC,30344,201440,MT,Garfield,Little Dry Creek, ,Pd present,47.33968,-106.36411,49749,No,6/2/2021,6/16/2021,7/12/2021,Summer Roost,Public,NR,Bridge,Active,2020-21,1154, , ,Little Dry Creek,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/2/2021,6/16/2021,Pd not detected,NA,Not Detected,NT
70,NWHC,30344,201440,MT,Garfield,Little Dry Creek, ,Pd present,47.33968,-106.36411,49749,No,6/2/2021,6/16/2021,7/12/2021,Summer Roost,Public,NR,Bridge,Active,2020-21,1160, , ,Little Dry Creek,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/2/2021,6/16/2021,Pd not detected,NA,Not Detected,NT
70,NWHC,30344,201440,MT,Garfield,Little Dry Creek, ,Pd present,47.33968,-106.36411,49749,No,6/2/2021,6/16/2021,7/12/2021,Summer Roost,Public,NR,Bridge,Active,2020-21,1163, , ,Little Dry Creek,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/2/2021,6/16/2021,Pd not detected,NA,Not Detected,NT
70,NWHC,30344,201440,MT,Garfield,Little Dry Creek, ,Pd present,47.33968,-106.36411,49749,No,6/2/2021,6/16/2021,7/12/2021,Summer Roost,Public,NR,Bridge,Active,2020-21,1166, , ,Little Dry Creek,Bat Swab and Paired Fecal Sample,"Bat, Big Brown", , ,Live,6/2/2021,6/16/2021,Pd not detected,NA,Not Detected,NT
